id1,id2,name1,name2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://walmart.com/ip/Restored-Apple-MacBook-Pro-13-3-Laptop-Intel-Core-i5-3210M-4GB-RAM-500GB-HD-Mac-OS-Silver-MD101LL-A-Refurbished/747502134,https://www.amazon.com/dp/B07MWFZRNP,"Restored Apple MacBook Pro, 13.3"" Laptop, Intel Core i5-3210M, 4GB RAM, 500GB HD, Mac OS, Silver, MD101LL/A (Refurbished)","Apple MacBook Pro 13-inch MD313LL/A (4GB RAM, 500GB HD, macOS 10.13) (Renewed)",match,1,1,0,1,1
https://walmart.com/ip/HP-ProBook-x360-11-G5-Education-Edition-Notebook-Flip-design-Intel-Celeron-N4020-1-1-GHz-Win-10-Pro-64-bit-UHD-Graphics-600-4-GB-RAM-64-eMMC-11-6-IPS/462808835,https://www.amazon.com/dp/B07VXXG5WZ,"HP ProBook x360 11 G5 Education Edition Notebook - Flip design - Intel Celeron N4020 / 1.1 GHz - Win 10 Pro 64-bit - UHD Graphics 600 - 4 GB RAM - 64 GB eMMC - 11.6"" IPS touchscreen 1366 x 768 (HD) - Wi-Fi 5 - kbd: US","HP Chromebook X360 12-Inch HD+ Touchscreen Laptop, Intel Celeron N4000, 4. GB SDRAM, 32 GB eMMC, Chrome (12b-ca0010nr, Ceramic White)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/HP-11-6-Chromebook-AMD-A4-4GB-RAM-32GB-Storage-Black-Chrome-OS-16W64UT-ABA/592161882,https://www.amazon.com/dp/B09V1SHGGH,"HP 11.6"" Chromebook, AMD A4, 4GB RAM, 32GB Storage, Black, Chrome OS, 16W64UT#ABA","HP Chromebook 11MK G9 EE 11.6"" Chromebook 2.4Ghz 4GB/32GB Flash - 349Y8UTR (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Used-Apple-MacBook-Air-Laptop-13-Intel-Core-i7-8GB-RAM-512GB-HD-Mac-OS-10-15-Catalina-Silver-MF068LL-A/532340908,https://www.amazon.com/dp/B07J1WZ8PD,"Used Apple MacBook Air Laptop 13"", Intel Core i7, 8GB RAM, 512GB HD, Mac OS 10.15 Catalina, Silver, MF068LL/A ()","Apple 13in MacBook Air, 2.2GHz Intel Core i7 Dual Core Processor, 8GB RAM, 512GB SSD, Mac OS, Silver (Renewed)",match,1,1,0,1,1
https://walmart.com/ip/Used-HP-EliteBook-8470p-14-Laptop-Notebook-Windows-10-Home-Intel-Core-i5-3360M-Dual-Core-2-80-GHz-Gen-3-8GB-500GB-HDD-Webcam-Wi-Fi-DisplayPort-PC/55984875,https://www.amazon.com/dp/B01M1AQ316,"Used HP EliteBook 8470p 14"" Laptop Notebook Windows 10 Home Intel Core i5-3360M Dual-Core 2.80 GHz Gen 3 8GB 500GB HDD Webcam Wi-Fi DisplayPort - Laptop PC",HP Elitebook 8470p Laptop webcam optional - Core i5 2.5ghz - 8GB DDR3 - 500GB HDD - DVD - Windows 10 home - (Renewed),match,1,0,0,1,0
https://walmart.com/ip/DELL-LATITUDE-E6440-Laptop-Computer-2-60-GHz-Intel-i7-Dual-Core-Gen-4-16GB-DDR3-RAM-120GB-Solid-State-Drive-SSD-SSD-Hard-Drive-Windows-10-Home-64Bit-/258278627,https://www.amazon.com/dp/B06Y1FJNYP,"DELL LATITUDE E6440 Laptop Computer, 2.60 GHz Intel i7 Dual Core Gen 4, 16GB DDR3 RAM, 120GB Solid State Drive (SSD) SSD Hard Drive, Windows 10 Home 64Bit, 14"" Widescreen Screen (B GRADE)","Dell Latitude E6430 14.1 Inch Business Laptop computer, Intel Dual Core i7-3520M 2.9Ghz Processor, 16GB RAM, 240GB SSD, DVD, Rj-45, HDMI, Windows 10 Professional (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/DELL-LATITUDE-E6440-Laptop-Computer-2-60-GHz-Intel-i7-Dual-Core-Gen-4-16GB-DDR3-RAM-120GB-Solid-State-Drive-SSD-SSD-Hard-Drive-Windows-10-Home-64Bit-/258278627,https://www.amazon.com/dp/B07BC59CBD,"DELL LATITUDE E6440 Laptop Computer, 2.60 GHz Intel i7 Dual Core Gen 4, 16GB DDR3 RAM, 120GB Solid State Drive (SSD) SSD Hard Drive, Windows 10 Home 64Bit, 14"" Widescreen Screen (B GRADE)","Dell Latitude 14 7000 7480 Business UltraBook - 14in (1366x768), Intel Core i5-6300U, 256GB SSD, 8GB DDR4, Backlit Keys, Webcam, Windows 10 Professional (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Samsung-11-6-Chromebook-4-32GB-XE310XBA-K01US-Refurbished/844979866,https://www.amazon.com/dp/B08M2X68W5,"Restored Samsung 11.6"" Chromebook 4, 32GB, XE310XBA-K01US (Refurbished)","Samsung Chromebook 4 (2021 Model) 11.6"" Intel UHD Graphics 600/ Celeron Processor N4020, 4GB, 32GB, Wi-Fi - (XE310XBA-KA1US)",close_nonmatch,0,1,1,0,1
https://walmart.com/ip/Restored-Samsung-11-6-Chromebook-4-32GB-XE310XBA-K01US-Refurbished/844979866,https://www.amazon.com/dp/B09WNJVGBZ,"Restored Samsung 11.6"" Chromebook 4, 32GB, XE310XBA-K01US (Refurbished)","HP 2022 Newest Chromebook 11A G8 Education Edition, 11.6"" HD Laptop for Business and Student, AMD A4-9120C(up to 2.4GHz), 4GB Memory, 32GB eMMC, Webcam, USB-C, WiFi , Bluetooth, Chrome OS, JVQ MP",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-Retina-15-4-Laptop-Intel-i7-Quad-Core-8GB-256GB-SSD-ME664LL-A-Refurbished/251575549,https://www.amazon.com/dp/B07G29RCBD,"Restored Apple MacBook Pro Retina 15.4"" Laptop Intel i7 Quad Core 8GB 256GB SSD ME664LL/A (Refurbished)",Apple MacBook Pro 13.3in Retina Laptop Intel i5 Dual Core 2.6GHz 8GB 128GB SSD - MGX72LL/A (Renewed),close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Apple-MacBook-Pro-MLH12LL-A-13-3-8GB-256GB-Intel-Core-i5-6267U-Space-Gray-Refurbished/210155664,https://www.amazon.com/dp/B077TH4YMF,"Restored Apple MacBook Pro MLH12LL/A 13.3"" 8GB 256GB Intel Core i5-6267U, Space Gray (Refurbished)","Apple MacBook Pro MLH12LL/A 13-inch Laptop with Touch Bar, 2.9GHz dual-core Intel Core i5, 8GB Memory, 256GB, Retina Display, Space Gray (Renewed)",match,1,1,1,1,1
https://walmart.com/ip/Stalwart-20-Pack-of-Assorted-Length-Bungee-Cords-with-Hooks-in-Plastic-Jar/55499381,https://www.amazon.com/dp/B01N6Z3NWF,Stalwart 20-Pack of Assorted Length Bungee Cords with Hooks in Plastic Jar,Stalwart 20 Piece Bungee Cord Assortment in Plastic Jar,match,1,1,1,1,1
https://walmart.com/ip/MD-Sports-54-4-in-1-Combo-Game-Table-Foosball-Hockey-Table-Tennis-Billiards/156364610,https://www.amazon.com/dp/B07GSQ8CK8,"MD Sports 54"" 4 in 1 Combo Game Table, Foosball, Hockey, Table Tennis, Billiards",MD Sports Multi Game Combination Table - Multiple Styles,close_nonmatch,0,0,1,0,0
https://walmart.com/ip/MD-Sports-54-4-in-1-Combo-Game-Table-Foosball-Hockey-Table-Tennis-Billiards/156364610,https://www.amazon.com/dp/B07BQDRGH1,"MD Sports 54"" 4 in 1 Combo Game Table, Foosball, Hockey, Table Tennis, Billiards","MD Sports New Multi-Game Combo Table (48"", 3 in 1)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Ozark-Trail-Deluxe-Cold-Weather-30F-Synthetic-Sleeping-Bag-75-in-x-33-in/55443467,https://www.amazon.com/dp/B07G753L2H,Ozark Trail Deluxe Cold Weather 30F Synthetic Sleeping Bag (75 in. x 33 in.),Ozark Trail XL Deluxe Cool Weather 40F Synthetic Sleeping Bag,close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Ozark-Trail-Deluxe-Cold-Weather-30F-Synthetic-Sleeping-Bag-75-in-x-33-in/55443467,https://www.amazon.com/dp/B07NQQLCZ4,Ozark Trail Deluxe Cold Weather 30F Synthetic Sleeping Bag (75 in. x 33 in.),Ozark Trail Youth Sleeping Bag,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/BlenderBottle-Radian-26-oz-Black-Solid-Print-Shaker-Cup-with-Screw-Cap-and-Wide-Mouth-Lid/865673792,https://www.amazon.com/dp/B07TLFRSZW,BlenderBottle Radian 26 oz Black Solid Print Shaker Cup with Screw Cap and Wide Mouth Lid,"BlenderBottle Marvel Comics Radian Insulated Stainless Steel 26-Ounce Shaker Bottle, Black Panther",close_nonmatch,0,0,0,1,0
https://walmart.com/ip/Fitbit-Versa-2-Health-Fitness-Smartwatch-Black-Carbon-Aluminum/590748121,https://www.amazon.com/dp/B0B4N7LSM6,Fitbit Versa 2 Health & Fitness Smartwatch - Black/Carbon Aluminum,"Fitbit Sense 2 Advanced Health and Fitness Smartwatch with Tools to Manage Stress and Sleep, ECG App, SpO2, 24/7 Heart Rate and GPS, Lunar White/Platinum, One Size (S & L Bands Included)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Tone-Fitness-Anti-burst-Stability-Ball-55-cm/14894439,https://www.amazon.com/dp/B003P90KMG,Tone Fitness Anti-burst Stability Ball 55 cm,Tone Fitness Stability Ball/Exercise Ball | Exercise Equipment,match,1,1,1,0,1
https://walmart.com/ip/Tone-Fitness-Anti-burst-Stability-Ball-55-cm/14894439,https://www.amazon.com/dp/B01N26ZCIP,Tone Fitness Anti-burst Stability Ball 55 cm,"Tone Fitness Soft Weighted Toning Ball , Teal, 8 Lbs",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Franklin-Sports-Electronic-Soft-Tip-Dartboard-Set-13-5-Digital/26945033,https://www.amazon.com/dp/B09NZM3YK9,"Franklin Sports Electronic Soft Tip Dartboard Set - 13.5"" Digital",Franklin Sports Magnetic Soft Tip Dartboard Set - Indoor Dart Board + Darts Set for Family + Adults - Magnetic Board + (6) Darts Included,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/BIC-Classic-Lighter-Assorted-Colors-3-Packs-of-5/105062480,https://www.amazon.com/dp/B07BRBJFW7,"BIC Classic Lighter, Assorted Colors, 3 Packs of 5","BIC Classic Lighter, Assorted Colors, 5 Count (Pack of 3)",match,1,0,0,0,0
https://walmart.com/ip/BIC-Classic-Lighter-Assorted-Colors-3-Packs-of-5/105062480,https://www.amazon.com/dp/B085YDRPNT,"BIC Classic Lighter, Assorted Colors, 3 Packs of 5","BIC Classic Lighter, Assorted Colors, 14-Pack Pocket Lighter",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/BIC-Classic-Lighters-Pocket-Style-Safe-Child-Resistant-Assorted-Colors-packaging-may-vary-15-Count-3-Packs-of-5/105062480,https://www.amazon.com/dp/B085YDRPNT,"BIC Classic Lighters, Pocket Style, Safe Child-Resistant, Assorted Colors (packaging may vary), 15-Count (3 Packs of 5)","BIC Classic Lighter, Assorted Colors, 14-Pack Pocket Lighter",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Dermalogica-Super-Sensitive-Shield-SPF30-1-7oz-50ml/191301190,https://www.amazon.com/dp/B003QD1T9Y,"Dermalogica Super Sensitive Shield SPF30, 1.7oz (50ml)","Dermalogica Ultracalming Mist Facial Toner Spray with Aloe - Quickly Relieves Inflammation and Discomfort to Help Skin Sensitivity, 6 Fl Oz (Pack of 1)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Dermalogica-Super-Sensitive-Shield-SPF30-1-7oz-50ml/191301190,https://www.amazon.com/dp/B01KJJ5CDQ,"Dermalogica Super Sensitive Shield SPF30, 1.7oz (50ml)",Dermalogica Protection 50 Sport SPF50 (5.3 Fl Oz) Broad Spectrum Sunscreen Lotion - Water-Resistant Formula Hydrates and Defends Skin Against Sun,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Goplus-20-Lightweight-Adult-Folding-Bicycle-Bike-w-7-Speed-Drivetrain-Dual-V-Brakes/849077872,https://www.amazon.com/dp/B07V6CK3RP,Goplus 20'' Lightweight Adult Folding Bicycle Bike w/ 7-Speed Drivetrain Dual V-Brakes,"Goplus 20'' Folding Bike, 7 Speed Shimano Gears, Lightweight Iron Frame, Foldable Compact Bicycle with Anti-Skid and Wear-Resistant Tire for Adults",match,1,0,0,0,0
https://walmart.com/ip/C-C-California-Womens-Scrunch-Back-Sneaker-Women-s-Slip-Ons-No-Tie-Shoes/876994227,https://www.amazon.com/dp/B089H2SWL2,"C&C California Womens Scrunch Back Sneaker, Women's Slip-Ons, No Tie Shoes",C&C California womens Sneaker,match,1,1,1,0,1
https://walmart.com/ip/C-C-California-Womens-Scrunch-Back-Sneaker-Women-s-Slip-Ons-No-Tie-Shoes/876994227,https://www.amazon.com/dp/B09XJJ9J7J,"C&C California Womens Scrunch Back Sneaker, Women's Slip-Ons, No Tie Shoes",C&C California Women's Wellness Sneakers Soft Knit Comfortable Breathable Cloud Walking Fashion Balanced Non-Slip Lace Up Classic Everyday Shoes for Women,close_nonmatch,0,1,0,1,1
https://walmart.com/ip/Disney-Girls-Shoes-Minnie-Mouse-or-Frozen-Light-Up-Closed-Toe-Sports-Sandals-6T-12/993380268,https://www.amazon.com/dp/B09MSQG8TD,Disney Girls' Shoes - Minnie Mouse or Frozen Light-Up Closed Toe Sports Sandals (6T-12),Disney Girls' Shoes - Minnie Mouse or Frozen Light-Up Closed Toe Sports Sandals (6T-12),match,1,1,1,1,1
https://walmart.com/ip/George-Men-s-and-Big-Men-s-Short-Sleeve-Oxford-Shirt-up-to-3XL/23954257,https://www.amazon.com/dp/B01GUJEDZ2,George Men's and Big Men's Short Sleeve Oxford Shirt up to 3XL,"George Men's Short-Sleeve Oxford Shirt, Small 34-36, White 72097244060",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Nature-Breeze-Women-s-Rose-Detailed-Ankle-Booties-in-Black/979974538,https://www.amazon.com/dp/B00VF05CFM,Nature Breeze Women's Rose Detailed Ankle Booties in Black,"Nature Breeze Women's Lace Up Fold Over Ankle Bootie Shoes, 10",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Skechers-Women-s-Flex-Appeal-2-0-Sneaker-Black-Charcoal-7-5-W-US/979914007,https://www.amazon.com/dp/B01AHK4ZX0,"Skechers Women's Flex Appeal 2.0 Sneaker, Black/Charcoal, 7.5 W US",Skechers Women's Flex Appeal 2.0 Sneaker,match,1,0,1,0,0
https://walmart.com/ip/Terra-and-Sky-Women-s-Plus-Size-Twist-Back-Tank-Top-2-Pack/398585303,https://www.amazon.com/dp/B09ZNYWYPC,"Terra and Sky Women's Plus Size Twist Back Tank Top, 2-Pack",Terra & Sky Soft Silver Fade Plus Size Twist Back Tank Top,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Time-and-Tru-Women-s-Foldover-Heeled-Cozy-Boots/608274630,https://www.amazon.com/dp/B09J32XW6S,Time and Tru Women's Foldover Heeled Cozy Boots,Time and Tru womens Lace Up Combat Ankle Boot,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/VONMAY-Women-s-Comfy-Fuzzy-House-Slipper-Scuff-Memory-Foam-Slip-on-Warm-Moccasin-Style-Indoor-Outdoor/526773475,https://www.amazon.com/dp/B08BRBNPVG,VONMAY Women's Comfy Fuzzy House Slipper Scuff Memory Foam Slip on Warm Moccasin Style Indoor Outdoor,VONMAY Women's Memory Foam Slip-on Slippers Warm Scuff House Shoes Fuzzy Faux Fur Lining Moccasin Indoor Outdoor,match,1,0,0,0,0
https://walmart.com/ip/2-Pack-Supershieldz-for-Samsung-Galaxy-S20-Plus-5G-Screen-Protector-Anti-Bubble-High-Definition-HD-Clear-Shield/882995392,https://www.amazon.com/dp/B085F2YQZM,"[2-Pack] Supershieldz for Samsung Galaxy S20 Plus 5G Screen Protector, Anti-Bubble High Definition (HD) Clear Shield","(2 Pack) Supershieldz Designed for Samsung (Galaxy S20 Plus 5G) Screen Protector, (Full Coverage) High Definition Clear Shield (TPU)",match,1,0,0,0,0
https://walmart.com/ip/3-Pack-Supershieldz-for-Apple-iPhone-8-Plus-Tempered-Glass-Screen-Protector-Anti-Scratch-Anti-Fingerprint-Bubble-Free/284193224,https://www.amazon.com/dp/B07PPCK7V2,"[3-Pack] Supershieldz for Apple iPhone 8 Plus Tempered Glass Screen Protector, Anti-Scratch, Anti-Fingerprint, Bubble Free","(3 Pack) Supershieldz Designed for Apple iPhone 8 Plus and iPhone 7 Plus Tempered Glass Screen Protector, 0.33mm, Anti Scratch, Bubble Free",match,1,0,0,0,0
https://walmart.com/ip/3-Pack-Supershieldz-for-Samsung-Galaxy-J7-2018-Tempered-Glass-Screen-Protector-Anti-Scratch-Anti-Fingerprint-Bubble-Free/120928883,https://www.amazon.com/dp/B071ZWPRYH,"[3-Pack] Supershieldz for Samsung Galaxy J7 (2018) Tempered Glass Screen Protector, Anti-Scratch, Anti-Fingerprint, Bubble Free","(2 Pack) Supershieldz Designed for Samsung Galaxy S7 Tempered Glass Screen Protector, (Full Screen Coverage) Anti Scratch, Bubble Free (Black)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/8-Pack-For-Samsung-Galaxy-S20-FE-Samsung-Galaxy-S20-FE-5G-SuperGuardZ-Screen-Protector-Anti-Glare-Matte-Anti-Fingerprint-Anti-Scratch/802298209,https://www.amazon.com/dp/B09T2PD7YQ,"[8-Pack] For Samsung Galaxy S20 FE / Samsung Galaxy S20 FE 5G - SuperGuardZ Screen Protector, Anti-Glare, Matte, Anti-Fingerprint, Anti-Scratch","[8-Pack] For Samsung Galaxy S21 FE 5G (2022) [NOT For Samsung S21] Screen Protector, SuperGuardZ, Anti-Glare, Matte, Anti-Fingerprint, Anti-Scratch, Anti-Bubble",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/amFilm-2-Pack-Screen-Protector-for-Samsung-Galaxy-S21-Ultra-6-8-Case-Friendly-Easy-Install-HD-Clear-Elastic-Skin-TPU-Film-2021/447627040,https://www.amazon.com/dp/B08RYVXYWX,"amFilm (2 Pack) Screen Protector for Samsung Galaxy S21 Ultra (6.8""), Case Friendly (Easy Install) HD Clear Elastic Skin TPU Film (2021)","(2 Pack) amFilm Elastic Skin Screen Protector for Samsung Galaxy S21 Ultra 5G 6.8 inch, Fingerprint ID Compatible, with Easy Installation Alignment Tool and Video, HD Clear, TPU Film Full Coverage",match,1,0,0,0,0
https://walmart.com/ip/amFilm-2-Pack-Screen-Protector-for-Samsung-Galaxy-S21-6-2-Case-Friendly-Easy-Install-Hybrid-Film-Compatible-with-Fingerprint-Sensor-2021/773617689,https://www.amazon.com/dp/B09Q7T6K9J,"amFilm (2 Pack) Screen Protector for Samsung Galaxy S21 (6.2""), Case Friendly (Easy Install) Hybrid Film Compatible with Fingerprint Sensor (2021)","amFilm 2 Pack Hybrid Screen Protector for Samsung Galaxy S22 Plus / S22 + 5G 6.6 Inch [100% Fingerprint ID Compatible] with 2 Pack Tempered Glass Camera Lens Protector and Easy Installation Tray, HD Clear",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/amFilm-2-Pack-Screen-Protector-for-Samsung-Galaxy-S21-Ultra-6-8-Case-Friendly-Easy-Install-HD-Clear-Elastic-Skin-TPU-Film-2021/447627040,https://www.amazon.com/dp/B09Q8Q593X,"amFilm (2 Pack) Screen Protector for Samsung Galaxy S21 Ultra (6.8""), Case Friendly (Easy Install) HD Clear Elastic Skin TPU Film (2021)","(2 Pack) amFilm Elastic Skin Screen Protector for Samsung Galaxy S22 Ultra 5G 6.8 inch, Fingerprint ID Compatible, with Easy Installation Alignment Tool and Video, HD Clear, TPU Film Full Coverage",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/amFilm-4-Pack-Screen-Protector-for-iPhone-7-iPhone-6S-and-iPhone-6-Tempered-Glass-Screen-Protector-Film/925824564,https://www.amazon.com/dp/B00MWB3NFO,"amFilm (4 Pack) Screen Protector for iPhone 7, iPhone 6S, and iPhone 6 - Tempered Glass Screen Protector Film","amFilm (3 Pack Screen Protector for iPhone SE 2 (2020 2nd)/ SE 3 (2022 3rd), iPhone 8, 7, 6S, 6 HD Clear, Flex Film, Case Friendly",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Black-Clemson-Tigers-PhoneSoap-Basic-UV-Phone-Sanitizer-Charger/134941753,https://www.amazon.com/dp/B07NJ8GN6X,Black Clemson Tigers PhoneSoap Basic UV Phone Sanitizer & Charger,PhoneSoap Wireless UV Phone Sanitizer & Universal Phone Charger Box with Qi Charging | Patented & Clinically Proven 360-Degree UV-C Light Sanitizer | Disinfects and Charges All Phones (White),medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Black-Marquette-Golden-Eagles-PhoneSoap-Basic-UV-Phone-Sanitizer-Charger/902649071,https://www.amazon.com/dp/B07NJ8GN6X,Black Marquette Golden Eagles PhoneSoap Basic UV Phone Sanitizer & Charger,PhoneSoap Wireless UV Phone Sanitizer & Universal Phone Charger Box with Qi Charging | Patented & Clinically Proven 360-Degree UV-C Light Sanitizer | Disinfects and Charges All Phones (White),medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/For-iPhone-XR-SuperGuardZ-Tempered-Glass-Screen-Protector-9H-Anti-Scratch-Installation-Tray/987580667,https://www.amazon.com/dp/B07Y48H6TV,"For iPhone XR - SuperGuardZ Tempered Glass Screen Protector, 9H, Anti-Scratch + Installation Tray","for iPhone 11 / iPhone XR Screen Protector [Tempered Glass] Anti Blue Light Eye Protection, SuperGuardZ, 9H, 0.3mm, Anti-Scratch, Anti-Bubble [Lifetime Replacement] + 2 Stylus Pen",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-SAMSUNG-Galaxy-S10-G973U-128GB-GSM-CDMA-Unlocked-Android-Phone-USA-Version-Prism-Black-Refurbished/645445773,https://www.amazon.com/dp/B07PFL39NH,"Restored SAMSUNG Galaxy S10 G973U 128GB GSM/CDMA Unlocked Android Phone (USA Version), Prism Black (Refurbished)","Samsung Galaxy S10, 128GB, Prism Black - Unlocked (Renewed)",match,1,0,1,0,0
https://walmart.com/ip/Fully-Unlocked-Samsung-Galaxy-S9-64GB-SM-G960U-RETAIL-BOX/221984561,https://www.amazon.com/dp/B084WYPTTX,Fully Unlocked Samsung Galaxy S9 64GB SM-G960U (RETAIL BOX),"Samsung Galaxy S9 (64GB, 4GB RAM) 5.8"" QHD+ Display, IP68 Water Resistance, 3000mAh Battery - GSM/CDMA Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/US Warranty - SM-G960U (Midnight Black) (Renewed)",match,1,0,0,0,0
https://walmart.com/ip/Galaxy-S20-Ultra-Screen-Protector-Caseology-Film-2-pack/356376308,https://www.amazon.com/dp/B09MGFBYLS,"Galaxy S20 Ultra Screen Protector, Caseology Film - 2 pack",Caseology 2 Pack Snap Fit Clear Tempered Glass for Samsung Galaxy S22 5G Screen Protector with Installation Kit (2022) - 2 Pack,medium_nonmatch,0,0,0,1,0
https://walmart.com/ip/Magglass-Galaxy-Note-10-Plus-Privacy-Screen-Protector-Anti-Spy-Fingerprint-Resistant-Tempered-Glass-Guard-for-Samsung-Note-10-Case-Compatible/995192025,https://www.amazon.com/dp/B07VXRZG2G,Magglass Galaxy Note 10 Plus Privacy Screen Protector - Anti Spy Fingerprint Resistant Tempered Glass Guard for Samsung Note 10+ (Case Compatible),Magglass Galaxy Note 10 Plus Privacy Screen Protector - Anti Spy Fingerprint Resistant Tempered Glass Guard for Samsung Note 10+ (Case Compatible),match,1,0,1,1,1
https://walmart.com/ip/Magglass-Galaxy-Note-10-Plus-Privacy-Screen-Protector-Anti-Spy-Fingerprint-Resistant-Tempered-Glass-Guard-for-Samsung-Note-10-Case-Compatible/995192025,https://www.amazon.com/dp/B07VZYZYYN,Magglass Galaxy Note 10 Plus Privacy Screen Protector - Anti Spy Fingerprint Resistant Tempered Glass Guard for Samsung Note 10+ (Case Compatible),Magglass Galaxy Note 10 Tempered Glass Screen Protector w/Fingerprint Display Compatibility - Anti Bubble UHD Clear Full Coverage Resistant Screen Guard for Samsung Note 10 (Case Friendly),medium_nonmatch,0,1,0,0,0
https://walmart.com/ip/Motorola-Moto-G7-Play-Prepaid-Smartphone-Deep-Indigo-AT-T-32-GB-Brand-New/633110648,https://www.amazon.com/dp/B09SK27K2P,Motorola Moto G7 Play |Prepaid Smartphone - Deep Indigo |AT&T| 32 GB | Brand New,"Moto G Play 2021 (32GB, 3GB) 6.5"" HD, Octa-core Snapdragon 460, All Day Battery, 4G LTE GSM AT&T Unlocked (T-Mobile, Metro, Latin) XT2093-7 (w/ 64GB SD, Flash Gray) (Renewed)",close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Motorola-Moto-X4-X-4-4th-Generation-Unlocked-32GB-Sterling-Blue-Cell-Phone-Smartphone-Smart/554128922,https://www.amazon.com/dp/B077YNYFPD,Motorola Moto X4 X 4 4th Generation Unlocked 32GB Sterling Blue Cell Phone Smartphone Smart,Moto X (4th Generation) with Alexa Hands-Free Ã¢â‚¬â€œ 32 GB - Unlocked Ã¢â‚¬â€œ Super Black - Prime Exclusive,close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Motorola-One-Action-Unlocked-Made-for-US-by-Motorola-4-128GB-16MP-Camera-Denim-Moto-Unlocked-Smart-Smartphone-Cell-Phone-PAGL0001US/315841130,https://www.amazon.com/dp/B08G9X6469,Motorola One Action | Unlocked | Made for US by Motorola | 4/128GB | 16MP Camera | Denim Moto Unlocked Smart Smartphone Cell Phone PAGL0001US,Motorola One Fusion | Unlocked | GSM Only | 4/128GB | 48MP | 2020 | Deep Sapphire | NOT Compatible with Sprint or Verizon,medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Open-Box-Samsung-Galaxy-Note-9-SM-N960U1-128GB-512GB-All-Colors-Factory-Unlocked-Cell-Phones/379977232,https://www.amazon.com/dp/B07GDTHH2H,Open Box Samsung Galaxy Note 9 SM-N960U1 128GB 512GB All Colors - Factory Unlocked Cell Phones,Samsung - Galaxy Note 9 (AT&T) - (Factory Unlocked) Lavender Purple - 128 GB,match,1,0,0,0,0
https://walmart.com/ip/Restored-SAMSUNG-Galaxy-S10-G973U-128GB-GSM-CDMA-Unlocked-Android-Phone-USA-Version-Prism-Black-Refurbished/645445773,https://www.amazon.com/dp/B07PJV9ZLR,"Restored SAMSUNG Galaxy S10 G973U 128GB GSM/CDMA Unlocked Android Phone (USA Version), Prism Black (Refurbished)","Samsung Galaxy S10+, 128GB, Prism Black - Unlocked (Renewed)",medium_nonmatch,0,0,0,0,0
https://walmart.com/ip/Restored-Samsung-Galaxy-S9-Plus-64GB-Verizon-GSM-Unlocked-AT-T-T-Mobile-Lilac-Purple-Refurbished/605633162,https://www.amazon.com/dp/B09K4G6KVK,Restored Samsung Galaxy S9 Plus 64GB Verizon GSM Unlocked AT&T T-Mobile - Lilac Purple (Refurbished),Samsung Galaxy S9 G960U 64GB - Unlocked Black (Renewed),close_nonmatch,0,0,0,0,0
https://walmart.com/ip/Samsung-Galaxy-S20-FE-5G-128-256GB-SM-G781U-US-Model-Unlocked-Cell-Phones-Open-Box/464773198,https://www.amazon.com/dp/B08VLMQ3KS,Samsung Galaxy S20 FE 5G 128/256GB (SM-G781U US Model) Unlocked Cell Phones - Open Box,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",medium_nonmatch,0,0,0,0,0
